Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000056598,Fri Aug 04 01:41:29 CDT 2017,Welfare Concern,No Report,"Cormier, Claudia",W MLK Dr/S Fredericksburg St
170000056599,Fri Aug 04 01:43:39 CDT 2017,Flagged Down,No Report,"Allen, Ashley",126 S Guadalupe St
170000056602,Fri Aug 04 01:53:21 CDT 2017,Investigation,No Report,"Cormier, Claudia",126 S Guadalupe St
170000056603,Fri Aug 04 01:55:50 CDT 2017,Investigation,Verbal Warning,"Cormier, Claudia",W San Antonio St/Guadalupe St
170000056604,Fri Aug 04 01:56:26 CDT 2017,Investigation,No Report,"Sarver, Stephen",903 N IH 35
170000056609,Fri Aug 04 02:12:28 CDT 2017,Viol City Ordinance,Verbal Warning,"Gonzales, Gavin",555 Cheatham St
170000056611,Fri Aug 04 02:16:17 CDT 2017,Suspicious Vehicle,No Report,"Sarver, Stephen",201 Short St
170000056613,Fri Aug 04 02:20:34 CDT 2017,Pedestrian Stop,No Report,"Seals, Bradley",400blk N Guadalupe St
170000056615,Fri Aug 04 02:23:06 CDT 2017,Suspicious Vehicle,No Report,"Wooten, Christopher",917 Hwy 80
170000056616,Fri Aug 04 02:23:21 CDT 2017,Suspicious Vehicle,No Report,"Lee, Don",4321 S IH 35
170000056617,Fri Aug 04 02:26:57 CDT 2017,Suspicious Vehicle,No Report,"Wood, John",1001 E McCarty Ln
170000056623,Fri Aug 04 02:37:15 CDT 2017,Welfare Concern,No Report,"Seals, Bradley",100 W Hopkins St
170000056627,Fri Aug 04 02:55:37 CDT 2017,Flagged Down,No Report,"Scott, Charles",Quail Run/Hwy 80
170000056629,Fri Aug 04 03:36:22 CDT 2017,Assist Outside Agency,No Report,"Scott, Charles",2300 S IH 35
170000056630,Fri Aug 04 03:42:17 CDT 2017,Flagged Down,No Report,"Putnam, Justin",1005 N IH 35
170000056641,Fri Aug 04 08:04:10 CDT 2017,Wanted Person,No Report,"Daenzer, Matthew",1655 Mill St
170000056642,Fri Aug 04 08:26:08 CDT 2017,Wanted Person,No Report,"Duggins, Delton",1525 Post Rd
170000056643,Fri Aug 04 08:33:18 CDT 2017,Information,No Report,,500 E McCarty Ln
170000056647,Fri Aug 04 08:45:26 CDT 2017,Theft,Refer To COPR,"Arredondo, Danny",804 Burleson St
170000056648,Fri Aug 04 08:59:21 CDT 2017,Burglary - Habitation,Report,"Daenzer, Matthew",1701 River Rd
170000056651,Fri Aug 04 09:24:47 CDT 2017,Welfare Concern,No Report,"Sembera, Jeremy",1900 Aquarena Springs Dr
170000056654,Fri Aug 04 09:34:55 CDT 2017,Welfare Concern,No Report,"Slaughter, Dustin",Hunter Rd/Wonder World Dr
170000056655,Fri Aug 04 09:55:44 CDT 2017,Theft,Refer To COPR,"Arredondo, Danny",1415 Craddock Ave
170000056657,Fri Aug 04 10:10:43 CDT 2017,Suspicious Person,Verbal Warning,"Slaughter, Dustin",102 Knox St
170000056658,Fri Aug 04 10:17:50 CDT 2017,Viol City Ordinance,Warning,"Mendoza, Celedonio",1605 Mockingbird Dr
170000056661,Fri Aug 04 10:54:18 CDT 2017,Assist Outside Agency,No Report,"Duggins, Delton",1035 Sycamore St
170000056662,Fri Aug 04 10:58:03 CDT 2017,Personal Break - PT,No Report,"Duggins, Delton",2300 S IH 35
170000056665,Fri Aug 04 11:28:41 CDT 2017,Mental Health Follow Up,No Contact,"Bender, Joyce",618   Barbara Dr
170000056667,Fri Aug 04 11:38:11 CDT 2017,Attempt to Locate,No Report,,198 NB
170000056671,Fri Aug 04 11:55:11 CDT 2017,Assist Outside Agency,No Report,"Duggins, Delton",641 E Hopkins St
170000056672,Fri Aug 04 11:58:53 CDT 2017,Attempt to Locate,No Report,,198 NB
170000056673,Fri Aug 04 12:02:39 CDT 2017,Assist EMS,No Report,"Sembera, Jeremy",1210 S IH 35
170000056674,Fri Aug 04 12:03:42 CDT 2017,Assist EMS,No Report,"Raven, Scott",W Access Rd/S LBJ Dr
170000056675,Fri Aug 04 12:19:56 CDT 2017,Wanted Person,No Report,"Sembera, Jeremy",701 S LBJ Dr
170000056676,Fri Aug 04 12:29:17 CDT 2017,Theft,Refer To COPR,"Duggins, Delton",133 Algarita Rd
170000056679,Fri Aug 04 12:43:15 CDT 2017,Accident - Minor,Blue Form Issue,"Copeland, Kenneth",2050 S IH 35
170000056682,Fri Aug 04 13:09:29 CDT 2017,Viol City Ordinance,No Contact,"Mendoza, Celedonio",1201 Haynes St
170000056686,Fri Aug 04 13:28:56 CDT 2017,Information,Ref oth Agncy,,660 E Hopkins St
170000056687,Fri Aug 04 13:33:18 CDT 2017,Fraud,No Report,"Copeland, Kenneth",126 Texas Ave
170000056688,Fri Aug 04 13:37:16 CDT 2017,Flagged Down,No Report,"Arredondo, Danny",N Bishop St/W Hopkins St
170000056692,Fri Aug 04 13:56:49 CDT 2017,Attempt to Locate,No Contact,"Copeland, Kenneth",E Hopkins St/Charles Austin Dr
170000056699,Fri Aug 04 14:38:18 CDT 2017,Theft,No Report,"Sembera, Jeremy",550 Barnes Dr
170000056702,Fri Aug 04 14:53:07 CDT 2017,Investigation,Citation Issued,"Byer, Connor",Hwy 80/Blanco River
170000056704,Fri Aug 04 14:55:39 CDT 2017,Theft,No Report,"Sembera, Jeremy",3939 S IH 35
170000056709,Fri Aug 04 15:42:06 CDT 2017,Close Patrol,No Report,,1220 S IH 35
170000056711,Fri Aug 04 15:57:27 CDT 2017,Wanted Person,Arrest,"Osborne, Joseph",1035 Sycamore St
170000056713,Fri Aug 04 16:09:56 CDT 2017,Accident - Minor,Report,"Salinas, Hollie",Hunter Rd/Wonder World Dr
170000056716,Fri Aug 04 16:15:30 CDT 2017,Public Assist,No Report,"Drake, Denise",2300 S IH 35
170000056722,Fri Aug 04 17:05:17 CDT 2017,Suspicious Person,No Contact,"Tureaud, Benjamin",601 Barbara Dr
170000056723,Fri Aug 04 17:11:03 CDT 2017,Animal Call,No Report,"Cormier, Jayson",117 E Hopkins St
170000056724,Fri Aug 04 17:13:39 CDT 2017,Accident - Minor,Report,"Tureaud, Benjamin",204 NB
170000056727,Fri Aug 04 17:23:13 CDT 2017,Child Custody,No Report,"Duckworth, Daniel",1111 Avalon Ave
170000056730,Fri Aug 04 17:40:23 CDT 2017,Theft,Citation Issued,"Marroquin, Christopher",4015 S IH 35
170000056731,Fri Aug 04 17:41:29 CDT 2017,Civil Matter,No Report,"Marroquin, Christopher",2300 S IH 35
170000056736,Fri Aug 04 17:57:08 CDT 2017,Investigation,No Report,"Aubry, Patrick",2300 S IH 35
170000056738,Fri Aug 04 18:09:22 CDT 2017,Child Custody,No Report,"Salinas, Hollie",704 Dartmouth Ave
170000056739,Fri Aug 04 18:13:06 CDT 2017,Child Custody,No Report,,3415 Hunter Rd
170000056740,Fri Aug 04 18:14:47 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056742,Fri Aug 04 18:26:17 CDT 2017,Accident - Major/Injury,Report,"Duckworth, Daniel",204 Sb35 IH
170000056746,Fri Aug 04 18:36:37 CDT 2017,Child Custody,No Report,"Marroquin, Christopher",3939 S IH 35
170000056747,Fri Aug 04 18:38:33 CDT 2017,Information,No Report,,1103 Hwy 80
170000056749,Fri Aug 04 18:43:12 CDT 2017,Accident - Hit and Run,Blue Form Issue,"McGee, Miranda",1951 Aquarena Springs Dr
170000056750,Fri Aug 04 18:55:46 CDT 2017,Trespassing/Unwanted,No Report,"Marroquin, Christopher",4015 S IH 35
170000056751,Fri Aug 04 18:58:26 CDT 2017,Accident - Hit and Run,No Report,"Gibson, Kathryn",S Guadalupe St/RR Tracks (MLK Side)
170000056753,Fri Aug 04 19:20:12 CDT 2017,Flagged Down,Unfounded,"Cormier, Claudia",202 E San Antonio St
170000056754,Fri Aug 04 19:28:49 CDT 2017,Criminal Mischief,No Report,"Fischer, Vincent",291 Bridlewood Dr
170000056757,Fri Aug 04 19:39:35 CDT 2017,Accident - Minor,Blue Form Issue,,1121 N IH 35
170000056761,Fri Aug 04 19:49:12 CDT 2017,Harassment,Report,"Fischer, Vincent",345 Champions Blvd
170000056763,Fri Aug 04 20:07:34 CDT 2017,Attempt to Locate,Ref oth Agncy,,200 SB
170000056766,Fri Aug 04 20:16:04 CDT 2017,Disturbance - Phys/Fight,Report,"McGee, Miranda",202 Silo St
170000056767,Fri Aug 04 20:18:18 CDT 2017,Disturbance - Phys/Fight,Ignore,,202 Silo St
170000056769,Fri Aug 04 20:21:29 CDT 2017,Attempt to Locate,Unfounded,,Wonder World Dr/E Access Rd
170000056772,Fri Aug 04 20:33:32 CDT 2017,Suspicious Vehicle,No Report,"Contreras, Ysidro",1800 Post Rd
170000056773,Fri Aug 04 20:41:08 CDT 2017,Theft,Report,"Marroquin, Christopher",4015 S IH 35
170000056775,Fri Aug 04 20:46:59 CDT 2017,Disturbance - Verbal,No Report,"Tureaud, Benjamin",900 Bugg Ln
170000056779,Fri Aug 04 21:01:50 CDT 2017,,Cancelled,,1117 N LBJ Dr
170000056780,Fri Aug 04 21:03:09 CDT 2017,Attempt to Locate,Unfounded,,Hwy 80/River Rd
170000056781,Fri Aug 04 21:07:22 CDT 2017,Property - Lost/Found/Imp,No Report,"Salinas, Hollie",1509 Girard Ave
170000056783,Fri Aug 04 21:11:19 CDT 2017,Theft,Report,"Marroquin, Christopher",800 Barnes Dr
170000056785,Fri Aug 04 21:17:25 CDT 2017,Investigation,No Report,"Verver, Elias",2041 S IH 35
170000056796,Fri Aug 04 21:34:04 CDT 2017,Theft,No Report,"Tureaud, Benjamin",338 S Guadalupe St
170000056797,Fri Aug 04 21:34:51 CDT 2017,Attempt to Locate,Multiple Arrest,"Tennant, Casey",215 Camacho St
170000056800,Fri Aug 04 21:41:31 CDT 2017,Disturbance - Noise,Unfounded,"Seals, Bradley",217 W Hopkins St
170000056801,Fri Aug 04 21:57:21 CDT 2017,Suspicious Circumstances,No Report,"Seals, Bradley",401 N LBJ Dr
170000056805,Fri Aug 04 22:27:33 CDT 2017,Assist Outside Agency,No Report,"Marroquin, Christopher",820 Grant Harris Rd
170000056806,Fri Aug 04 22:30:47 CDT 2017,Disturbance - Phys/Fight,No Report,"McGee, Miranda",325 E Grove St
170000056807,Fri Aug 04 22:34:49 CDT 2017,Attempt to Locate,No Contact,"Osborne, Joseph",205 SB
170000056810,Fri Aug 04 22:47:03 CDT 2017,Suspicious Vehicle,No Report,"Tennant, Casey",1600blk Craddock Ave
170000056819,Fri Aug 04 23:13:26 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Tureaud, Benjamin",110 N LBJ Dr
170000056820,Fri Aug 04 23:13:34 CDT 2017,Assault,Arrest,"McGee, Miranda",1650 River Rd
170000056822,Fri Aug 04 23:21:56 CDT 2017,Public Assist,No Report,"Gibson, Kathryn",211 W Grove St
170000056826,Fri Aug 04 23:36:33 CDT 2017,Investigation,No Report,"Cyrus, Lance",110 N LBJ Dr
170000056829,Fri Aug 04 23:46:28 CDT 2017,Welfare Concern,No Report,"Tennant, Casey",1108 Columbia Ave
170000056834,Fri Aug 04 23:57:55 CDT 2017,Alcohol Violation,Verbal Warning,"Cormier, Jayson",100 W Hopkins St
170000056836,Sat Aug 05 00:07:32 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",1348 Hwy 123
170000056837,Sat Aug 05 00:11:18 CDT 2017,Unauth Use Vehicle,No Report,"Gibson, Kathryn",811 S Guadalupe St
170000056838,Sat Aug 05 00:17:19 CDT 2017,Suspicious Vehicle,No Report,"Verver, Elias",2601 Rattler Rd
170000056839,Sat Aug 05 00:18:34 CDT 2017,Suspicious Vehicle,No Report,"Saavedra, Tim",210 SB/W Access
170000056840,Sat Aug 05 00:19:49 CDT 2017,Public Intoxication,No Report,"Seals, Bradley",120 E San Antonio St
170000056842,Sat Aug 05 00:26:48 CDT 2017,Investigation,Verbal Warning,"Cormier, Jayson",100 W Hopkins St
170000056844,Sat Aug 05 00:33:02 CDT 2017,Investigation,No Report,"Cormier, Claudia",120 E San Antonio St
170000056845,Sat Aug 05 00:35:33 CDT 2017,Disturbance - Phys/Fight,Arrest,"Tureaud, Benjamin",325 E Grove St
170000056847,Sat Aug 05 00:54:02 CDT 2017,Alcohol Violation,Citation Issued,"Seals, Bradley",120 E San Antonio St
170000056852,Sat Aug 05 01:24:16 CDT 2017,Assist Outside Agency,No Report,"Tennant, Casey",2549 Deer Stand Lp
170000056854,Sat Aug 05 01:26:33 CDT 2017,Trespassing/Unwanted,No Report,"Almendarez, Ramiro",W San Antonio St/Guadalupe St
170000056856,Sat Aug 05 01:30:03 CDT 2017,Information,No Report,,1113 N IH 35
170000056857,Sat Aug 05 01:31:42 CDT 2017,Accident - Hit and Run,Arrest,"Contreras, Ysidro",903 N IH 35
170000056859,Sat Aug 05 01:37:46 CDT 2017,Suicidal Person,Report,"Tureaud, Benjamin",1800 Post Rd
170000056862,Sat Aug 05 02:17:52 CDT 2017,Trespassing/Unwanted,Cancelled,"McGee, Miranda",1619 N IH 35
170000056864,Sat Aug 05 02:22:50 CDT 2017,Welfare Concern,Cancelled,,210 N Edward Gary St
170000056866,Sat Aug 05 02:29:45 CDT 2017,Trespassing/Unwanted,Verbal Warning,"Cormier, Claudia",102 S LBJ Dr
170000056867,Sat Aug 05 02:32:13 CDT 2017,Disturbance - Verbal,No Report,"Tennant, Casey",115 E Holland St
170000056868,Sat Aug 05 02:47:36 CDT 2017,Assist Outside Agency,No Report,"Tennant, Casey",N C M Allen Pkwy/University Dr
170000056870,Sat Aug 05 02:50:46 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",1202 S IH 35
170000056871,Sat Aug 05 02:51:58 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Tennant, Casey",339 N Guadalupe St
170000056877,Sat Aug 05 03:28:43 CDT 2017,Information,No Report,,1108 Columbia Ave
170000056878,Sat Aug 05 03:30:18 CDT 2017,Burglary - Habitation,Report,"Tennant, Casey",1980 Aquarena Springs Dr
170000056879,Sat Aug 05 03:32:54 CDT 2017,Disturbance - Phys/Fight,No Report,"Tennant, Casey",1701 Mill St
170000056880,Sat Aug 05 03:36:38 CDT 2017,Public Assist,No Report,"Gibson, Kathryn",N Guadalupe St/W Hopkins St
170000056881,Sat Aug 05 03:40:57 CDT 2017,Attempt to Locate,No Report,"Tennant, Casey",204 Sb35 IH
170000056882,Sat Aug 05 03:41:27 CDT 2017,Suspicious Person,No Report,"Gibson, Kathryn",202 N LBJ Dr
170000056883,Sat Aug 05 03:44:05 CDT 2017,Welfare Concern,Unfounded,"Marroquin, Christopher",Wonder World Dr/W Access Rd
170000056884,Sat Aug 05 04:03:21 CDT 2017,Suspicious Vehicle,No Report,"Osborne, Joseph",Evening Star/Valruth Dr
170000056885,Sat Aug 05 04:12:01 CDT 2017,Missing Person,No Report,"Contreras, Ysidro",1201 Thorpe Ln
170000056886,Sat Aug 05 04:24:47 CDT 2017,Information,No Report,"Gibson, Kathryn",325 E Grove St
170000056890,Sat Aug 05 04:53:52 CDT 2017,Burglary - Habitation,Report,"Tennant, Casey",1518 Old Ranch Road 12
170000056891,Sat Aug 05 05:14:44 CDT 2017,Information,No Report,"Verver, Elias",1001 E McCarty Ln
170000056892,Sat Aug 05 06:32:05 CDT 2017,Disturbance - Verbal,No Report,"Daenzer, Matthew",1629 Post Rd
170000056897,Sat Aug 05 07:18:54 CDT 2017,Welfare Concern,No Report,"Daenzer, Matthew",1104 Thorpe Ln
170000056900,Sat Aug 05 07:24:03 CDT 2017,Attempt to Locate,No Contact,"Derrickson, Jehu",199 NB
170000056902,Sat Aug 05 08:34:02 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",4015 S IH 35
170000056905,Sat Aug 05 08:58:52 CDT 2017,Viol City Ordinance,Verbal Warning,"Copeland, Kenneth",Centerpoint Rd/E Access Rd
170000056906,Sat Aug 05 08:58:52 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056907,Sat Aug 05 09:07:50 CDT 2017,Viol City Ordinance,No Report,"Sparenberg, Andrew",555 Cheatham St
170000056908,Sat Aug 05 09:16:24 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Duggins, Delton",710 Rogers St
170000056910,Sat Aug 05 09:25:39 CDT 2017,Assist Outside Agency,Report,"Daenzer, Matthew",2201 S IH 35
170000056911,Sat Aug 05 09:28:35 CDT 2017,Theft,No Report,"Copeland, Kenneth",650 River Rd
170000056915,Sat Aug 05 10:05:35 CDT 2017,Viol City Ordinance,No Report,"Balusek, Tracy",170 Charles Austin Dr
170000056916,Sat Aug 05 10:27:05 CDT 2017,Public Assist,No Report,"Derrickson, Jehu",2300 S IH 35
170000056917,Sat Aug 05 10:29:43 CDT 2017,Disturbance - Noise,Cancelled,"Daenzer, Matthew",640 Mill St
170000056922,Sat Aug 05 10:47:33 CDT 2017,Personal Break - PT,No Report,"Duggins, Delton",2300 S IH 35
170000056923,Sat Aug 05 10:55:58 CDT 2017,Welfare Concern,No Report,"Daenzer, Matthew",209 N IH 35
170000056924,Sat Aug 05 10:57:19 CDT 2017,Theft,Refer To COPR,,350 North St
170000056925,Sat Aug 05 10:57:59 CDT 2017,Vehicle Theft,Report,"Duggins, Delton",250 S Stagecoach Trl
170000056926,Sat Aug 05 11:11:17 CDT 2017,Public Assist,No Report,"Sembera, Jeremy",2300 S IH 35
170000056928,Sat Aug 05 11:24:07 CDT 2017,Mental Health Invest,No Report,"Bender, Joyce",1301 Wonder World Dr
170000056929,Sat Aug 05 11:26:36 CDT 2017,Accident - Minor,Blue Form Issue,"Balusek, Tracy",Riverside Dr/E Hopkin St
170000056931,Sat Aug 05 11:37:31 CDT 2017,Viol City Ordinance,Verbal Warning,"Slaughter, Dustin",105 N IH 35
170000056932,Sat Aug 05 11:41:04 CDT 2017,Accident - Minor,Report,"Raven, Scott",700blk Aquarena Springs Dr
170000056933,Sat Aug 05 11:50:47 CDT 2017,Attempt to Locate,No Report,,201 NB
170000056935,Sat Aug 05 12:08:32 CDT 2017,Field Euthanasia,No Report,"Sembera, Jeremy",Uhland Rd/Mill St
170000056936,Sat Aug 05 12:26:33 CDT 2017,Accident - Unknown,Report,"Daenzer, Matthew",S LBJ Dr/MLK Dr
170000056937,Sat Aug 05 12:44:56 CDT 2017,Attempt to Locate,No Report,,205 SB
170000056938,Sat Aug 05 12:46:05 CDT 2017,Trespassing/Unwanted,No Report,"Copeland, Kenneth",219 Valero Dr
170000056939,Sat Aug 05 12:53:23 CDT 2017,Theft,No Report,"Duggins, Delton",401 N Fredericksburg St
170000056940,Sat Aug 05 12:57:33 CDT 2017,Animal Call,No Contact,"Sembera, Jeremy",1015 Hwy 80
170000056941,Sat Aug 05 12:57:44 CDT 2017,Accident - Major/Injury,Report,"Raven, Scott",E Grove St/S C M Allen Pkwy
170000056942,Sat Aug 05 13:05:48 CDT 2017,Attempt to Locate,No Report,"Sparenberg, Andrew",199 NB
170000056943,Sat Aug 05 13:06:13 CDT 2017,Attempt to Locate,No Contact,"Derrickson, Jehu",209 SB
170000056949,Sat Aug 05 13:27:16 CDT 2017,Trespassing/Unwanted,Report,"Seals, Bradley",1005 N IH 35
170000056952,Sat Aug 05 13:42:12 CDT 2017,Theft,No Report,"Duggins, Delton",326 W Hopkins St
170000056953,Sat Aug 05 13:43:55 CDT 2017,Theft,No Report,"Duggins, Delton",323 Lindsey St
170000056957,Sat Aug 05 14:10:16 CDT 2017,Attempt to Locate,No Report,,Hwy 80/Hwy 21
170000056958,Sat Aug 05 14:16:10 CDT 2017,Alcohol Violation,No Report,"Locke, Loy",555 Cheatham St
170000056960,Sat Aug 05 14:34:04 CDT 2017,Accident - Minor,Report,"Slaughter, Dustin",W Access Rd/Centerpoint Rd
170000056961,Sat Aug 05 14:40:05 CDT 2017,Disturbance - Verbal,No Report,"Locke, Loy",555 Cheatham St
170000056962,Sat Aug 05 14:44:27 CDT 2017,Disturbance - Verbal,Cancelled,"Sparenberg, Andrew",212 University Dr
170000056965,Sat Aug 05 14:52:08 CDT 2017,Assist Outside Agency,No Report,"Sembera, Jeremy",1103 River Hills Dr
170000056967,Sat Aug 05 14:55:21 CDT 2017,Alcohol Violation,Verbal Warning,"Locke, Loy",555 Cheatham St
170000056968,Sat Aug 05 14:55:41 CDT 2017,Information,No Report,,4015 S IH 35
170000056969,Sat Aug 05 14:57:53 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056971,Sat Aug 05 15:37:31 CDT 2017,Public Assist,No Report,"Slaughter, Dustin",1050 McKinley Place Dr
170000056975,Sat Aug 05 16:03:39 CDT 2017,Vehicle Theft,Cancelled,"Tureaud, Benjamin",202 S C M Allen Pkwy
170000056978,Sat Aug 05 16:22:50 CDT 2017,Attempt to Locate,No Report,,199 NB
170000056979,Sat Aug 05 16:23:18 CDT 2017,Child Custody,No Report,,2300 S IH 35
170000056981,Sat Aug 05 16:30:13 CDT 2017,Theft,Refer To COPR,,201 Telluride St
170000056982,Sat Aug 05 16:30:19 CDT 2017,Attempt to Locate,No Contact,,199 NB
170000056984,Sat Aug 05 16:35:41 CDT 2017,Welfare Concern,Report,"Marroquin, Christopher",1441 Leah Ave
170000056985,Sat Aug 05 16:37:32 CDT 2017,Attempt to Locate,No Contact,,200 NB
170000056986,Sat Aug 05 16:42:34 CDT 2017,Disturbance - Verbal,Cancelled,,518 S Guadalupe St
170000056987,Sat Aug 05 16:48:34 CDT 2017,Accident - Hit and Run,Blue Form Issue,,1502 S IH 35
170000056988,Sat Aug 05 16:56:35 CDT 2017,Unsecured/Open Building,No Report,"Pierce, Basil",1640 Aquarena Springs Dr
170000056989,Sat Aug 05 17:05:44 CDT 2017,Criminal Mischief,Report,"Osborne, Joseph",503 Springtown Way
170000056990,Sat Aug 05 17:06:58 CDT 2017,Attempt to Locate,No Contact,,Hwy 123/Rattler Rd
170000056991,Sat Aug 05 17:12:53 CDT 2017,Suspicious Vehicle,No Report,"Sembera, Jeremy",E Access Rd/Blanco River
170000056994,Sat Aug 05 17:25:54 CDT 2017,Alcohol Violation,No Report,"Locke, Loy",170 Charles Austin Dr
170000056995,Sat Aug 05 17:26:20 CDT 2017,Welfare Concern,Report,"Pierce, Basil",1901 Dutton Dr
170000056997,Sat Aug 05 17:37:07 CDT 2017,Public Assist,No Report,"Daenzer, Matthew",209 NB
170000057000,Sat Aug 05 17:45:38 CDT 2017,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",934 N IH 35
170000057001,Sat Aug 05 17:46:44 CDT 2017,Welfare Concern,No Report,"Tureaud, Benjamin",1805 Peter Garza St
170000057006,Sat Aug 05 17:57:55 CDT 2017,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",302 Lee St
170000057007,Sat Aug 05 17:59:58 CDT 2017,Accident - Unknown,Blue Form Issue,"Duckworth, Daniel",206 NB
170000057008,Sat Aug 05 18:07:29 CDT 2017,Missing Person,No Report,"Marroquin, Christopher",209 N IH 35
170000057009,Sat Aug 05 18:10:23 CDT 2017,Alcohol Violation,No Report,"Locke, Loy",City Park Pole Numbers CP7
170000057010,Sat Aug 05 18:10:50 CDT 2017,Investigation,Citation Issued,"Byer, Connor",604 N IH 35
170000057012,Sat Aug 05 18:25:04 CDT 2017,Threat,No Report,"Fischer, Vincent",518 S Guadalupe St
170000057013,Sat Aug 05 18:30:23 CDT 2017,Theft,No Report,"Marroquin, Christopher",3939 S IH 35
170000057015,Sat Aug 05 18:40:09 CDT 2017,Attempt to Locate,No Report,,206 NB
170000057016,Sat Aug 05 18:40:35 CDT 2017,Attempt to Locate,No Report,,201 NB
170000057018,Sat Aug 05 18:49:30 CDT 2017,Attempt to Locate,No Report,,206 NB
170000057020,Sat Aug 05 18:53:30 CDT 2017,Investigation,No Report,"Fischer, Vincent",1625 Hunter Rd
170000057021,Sat Aug 05 18:58:52 CDT 2017,Information,No Report,,Patton St/RR Tracks (Railroad St Side)
170000057023,Sat Aug 05 19:10:47 CDT 2017,Missing Person,No Report,"Marroquin, Christopher",4015 S IH 35
170000057024,Sat Aug 05 19:12:06 CDT 2017,Welfare Concern,No Report,"Tureaud, Benjamin",199 E Access Rd
170000057025,Sat Aug 05 19:26:17 CDT 2017,Wanted Person,No Contact,"Tennant, Casey",1214 W Hopkins St
170000057027,Sat Aug 05 19:33:20 CDT 2017,Close Patrol,No Report,,110 Casita Cv
170000057029,Sat Aug 05 19:35:41 CDT 2017,Information,No Report,,1900 Medical Pkwy
170000057031,Sat Aug 05 19:41:03 CDT 2017,Attempt to Locate,No Report,,Hwy 123/Monterrey Oak
170000057034,Sat Aug 05 19:54:45 CDT 2017,Accident - Minor,Report,"Marroquin, Christopher",W Access Rd/Wonder World Dr
