Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000046789,Fri Jul 27 00:25:48 CDT 2018,Welfare Concern,No Report,"McGee, Miranda",Linda Dr/Rebecca St
180000046790,Fri Jul 27 00:29:10 CDT 2018,Attempt to Locate,Unfounded,,199 NB
180000046791,Fri Jul 27 00:29:21 CDT 2018,Suspicious Circumstances,Ignore,"Gonzales, Gavin",Linda Dr/Rebecca St
180000046794,Fri Jul 27 00:38:56 CDT 2018,Attempt to Locate,No Report,"Tureaud, Benjamin",1701 Old Ranch Road 12
180000046795,Fri Jul 27 00:53:06 CDT 2018,Attempt to Locate,Unfounded,,1001 Hwy 123
180000046797,Fri Jul 27 01:01:58 CDT 2018,Close Patrol,No Report,"Wisener, Andrew",1001 E McCarty Ln
180000046799,Fri Jul 27 01:10:03 CDT 2018,Suspicious Vehicle,Unfounded,"Alvarado, Manuel",300blk Mary Max Cir
180000046802,Fri Jul 27 01:16:26 CDT 2018,Close Patrol,No Report,"Saavedra, Tim",1001 E McCarty Ln
180000046803,Fri Jul 27 01:22:03 CDT 2018,Disturbance - Phys/Fight,Multiple Arrest,"Tureaud, Benjamin",426 Linda Dr
180000046804,Fri Jul 27 01:34:34 CDT 2018,Discharged Firearm,Unfounded,"Alvarado, Manuel",512 Craddock Ave
180000046805,Fri Jul 27 01:36:38 CDT 2018,Welfare Concern,No Report,"Pierce, Basil",1437 N IH 35
180000046807,Fri Jul 27 01:48:54 CDT 2018,Trespassing/Unwanted,Cancelled,,138 N LBJ Dr
180000046808,Fri Jul 27 01:54:59 CDT 2018,Disturbance - Verbal,No Report,"Alvarado, Manuel",202 E San Antonio St
180000046809,Fri Jul 27 02:14:41 CDT 2018,Discharged Firearm,No Report,"Contreras, Ysidro",300blk Trestle Tree
180000046810,Fri Jul 27 02:15:12 CDT 2018,Pedestrian Stop,No Report,"Alvarado, Manuel",E San Antonio St/LBJ Dr
180000046811,Fri Jul 27 02:16:25 CDT 2018,Discharged Firearm,No Report,"McGee, Miranda",1980 Aquarena Springs Dr
180000046812,Fri Jul 27 02:21:08 CDT 2018,Disturbance - Noise,Verbal Warning,"Daenzer, Matthew",1629 Post Rd
180000046816,Fri Jul 27 03:47:28 CDT 2018,Welfare Concern,No Report,,Meiners St/Aquarena Springs Dr
180000046817,Fri Jul 27 04:04:21 CDT 2018,Close Patrol,No Report,"Lee, Don",1001 E McCarty Ln
180000046818,Fri Jul 27 04:17:07 CDT 2018,Disturbance - Phys/Fight,Multiple Arrest,"Contreras, Ysidro",107 Meiners St
180000046820,Fri Jul 27 04:45:23 CDT 2018,Disturbance - Phys/Fight,No Report,"Alvarado, Manuel",1201 Thorpe Ln
180000046825,Fri Jul 27 07:53:01 CDT 2018,Attempt to Locate,No Report,"Germer, Christopher",210 SB
180000046829,Fri Jul 27 08:13:10 CDT 2018,Welfare Concern,No Report,"Germer, Christopher",1619 N IH 35
180000046831,Fri Jul 27 08:45:48 CDT 2018,Welfare Concern,No Report,"Germer, Christopher",301 Telluride St
180000046832,Fri Jul 27 08:50:39 CDT 2018,Disturbance - Verbal,No Report,"Anderson, Dillan",1624 Aquarena Springs Dr
180000046833,Fri Jul 27 08:54:13 CDT 2018,Disturbance - Verbal,No Report,"Crook, Daniel",812 Rodriguez St
180000046840,Fri Jul 27 09:49:18 CDT 2018,Close Patrol,No Report,,1101 E River Ridge Pkwy
180000046842,Fri Jul 27 09:55:54 CDT 2018,Public Assist,Report,"Ellingson, Brian",2300 S IH 35
180000046843,Fri Jul 27 09:56:22 CDT 2018,Investigation,No Report,"Anderson, Dillan",712 S Stagecoach Trl
180000046844,Fri Jul 27 09:57:14 CDT 2018,Disturbance - Verbal,No Report,"Germer, Christopher",801 River Rd
180000046849,Fri Jul 27 10:22:14 CDT 2018,Fraud,No Report,"Ellingson, Brian",2300 S IH 35
180000046852,Fri Jul 27 10:36:34 CDT 2018,Alarm - Robbery,Cancelled,"Germer, Christopher",210 Springtown Way
180000046853,Fri Jul 27 10:36:49 CDT 2018,Disturbance - Verbal,No Report,"Gibson, Kathryn",1436 River Rd
180000046854,Fri Jul 27 10:40:01 CDT 2018,Burglary - Habitation,Report,"Crook, Daniel",401 N Fredericksburg St
180000046855,Fri Jul 27 10:42:32 CDT 2018,Attempt to Locate,No Report,"Germer, Christopher",1636 Aquarena Springs Dr
180000046856,Fri Jul 27 10:42:40 CDT 2018,Theft,No Report,"Anderson, Dillan",706 S Guadalupe St
180000046857,Fri Jul 27 10:58:18 CDT 2018,Mental Health Follow Up,No Report,"Bender, Joyce",2300 S IH 35
180000046863,Fri Jul 27 11:19:45 CDT 2018,Welfare Concern,No Report,"Scott, Charles",320 Smith Ln
180000046865,Fri Jul 27 11:34:11 CDT 2018,Illegal Dumping,No Report,"Gibson, Kathryn",1015 Hwy 80
180000046868,Fri Jul 27 11:49:32 CDT 2018,Assist EMS,No Report,"Ortiz, Sam",215 W MLK Dr
180000046873,Fri Jul 27 12:03:06 CDT 2018,Flagged Down,No Report,"Gibson, Kathryn",107 Teron Dr
180000046875,Fri Jul 27 12:13:31 CDT 2018,Accident - Major/Injury,Report,"Germer, Christopher",208 NB
180000046876,Fri Jul 27 12:13:40 CDT 2018,Accident - Unknown,Ignore,,208 NB
180000046878,Fri Jul 27 12:17:05 CDT 2018,Accident - Minor,Cancelled,,206 NB
180000046879,Fri Jul 27 12:26:14 CDT 2018,Public Assist,No Report,"Drake, Denise",2300 S IH 35
180000046880,Fri Jul 27 12:33:57 CDT 2018,Theft,No Report,"Anderson, Dillan",2300 S IH 35
180000046881,Fri Jul 27 12:39:48 CDT 2018,Public Assist,No Report,"Scott, Charles",1638 Post Rd
180000046883,Fri Jul 27 12:42:52 CDT 2018,Supplement,No Report,"Ellingson, Brian",1701 Mill St
180000046884,Fri Jul 27 12:44:52 CDT 2018,Theft,Refer To COPR,"Crook, Daniel",222 Ramsay St
180000046885,Fri Jul 27 12:47:49 CDT 2018,Burglary - Vehicle,Report,"Anderson, Dillan",2300 S IH 35
180000046887,Fri Jul 27 12:57:02 CDT 2018,Mental Health Follow Up,No Report,"Myers, Sam",712 S C M Allen Pkwy
180000046889,Fri Jul 27 12:58:50 CDT 2018,Accident - Major/Injury,Report,"Gibson, Kathryn",204 NB
180000046891,Fri Jul 27 13:17:06 CDT 2018,Public Assist,No Report,"Ellingson, Brian",2300 S IH 35
180000046892,Fri Jul 27 13:17:22 CDT 2018,Mental Health Follow Up,No Contact,"Myers, Sam",206 Tampico St
180000046894,Fri Jul 27 13:17:39 CDT 2018,Attempt to Locate,No Report,,200 SB
180000046895,Fri Jul 27 13:22:40 CDT 2018,Mental Health Follow Up,No Report,"Myers, Sam",1208 Monica St
180000046900,Fri Jul 27 13:53:55 CDT 2018,Sexual Assault,Report,"Allen, Ashley",2300 S IH 35
180000046902,Fri Jul 27 14:00:01 CDT 2018,Investigation,No Report,"Allen, Ashley",2300 S IH 35
180000046906,Fri Jul 27 14:02:02 CDT 2018,Accident - Minor,Blue Form Issue,"Gibson, Kathryn",200 NB
180000046907,Fri Jul 27 14:04:39 CDT 2018,Investigation,No Contact,"Crook, Daniel",1011 Uhland Rd
180000046908,Fri Jul 27 14:06:56 CDT 2018,Criminal Mischief,Report,"Scott, Charles",1050 McKinley Place Dr
180000046909,Fri Jul 27 14:09:49 CDT 2018,Public Assist,No Contact,"Crook, Daniel",1301 Wonder World Dr
180000046910,Fri Jul 27 14:14:49 CDT 2018,Attempt to Locate,No Report,,200 N IH 35
180000046911,Fri Jul 27 14:20:26 CDT 2018,Accident - Major/Injury,Report,"Anderson, Dillan",1300blk Hwy 123
180000046918,Fri Jul 27 14:31:24 CDT 2018,Public Assist,No Report,"Crook, Daniel",204 NB
180000046921,Fri Jul 27 15:01:06 CDT 2018,Death Investigation,No Report,,1401 Wonder World Dr
180000046923,Fri Jul 27 15:10:50 CDT 2018,Suspicious Circumstances,No Contact,"Germer, Christopher",200blk Telluride St
180000046924,Fri Jul 27 15:10:55 CDT 2018,Welfare Concern,No Report,"Crook, Daniel",350 North St
180000046927,Fri Jul 27 15:17:52 CDT 2018,Credit/Debit Abuse,No Report,"Allen, Ashley",2300 S IH 35
180000046928,Fri Jul 27 15:24:17 CDT 2018,Theft,No Report,"Scott, Charles",426 Linda Dr
180000046929,Fri Jul 27 15:24:30 CDT 2018,Attempt to Locate,No Report,,207 SB
180000046930,Fri Jul 27 15:28:48 CDT 2018,Welfare Concern,No Report,"Anderson, Dillan",1000 Prospect St
180000046933,Fri Jul 27 15:56:48 CDT 2018,Investigation,No Report,"Hartman, Ryan",2300 S IH 35
180000046934,Fri Jul 27 15:59:48 CDT 2018,Attempt to Locate,No Report,,208 SB
180000046936,Fri Jul 27 16:12:04 CDT 2018,Supplement,No Report,"Anderson, Dillan",2300 S IH 35
180000046937,Fri Jul 27 16:14:53 CDT 2018,Credit/Debit Abuse,Report,"Allen, Ashley",2300 S IH 35
180000046938,Fri Jul 27 16:17:48 CDT 2018,Theft,No Report,"Allen, Ashley",200blk Kissing Tree Ln
180000046940,Fri Jul 27 16:35:40 CDT 2018,Mental Health Follow Up,No Report,"Bender, Joyce",508 Franklin Dr
180000046942,Fri Jul 27 16:40:18 CDT 2018,Accident - Unknown,Report,"Anderson, Dillan",W Access Rd/Hwy 123
180000046943,Fri Jul 27 16:51:41 CDT 2018,Accident - Minor,Blue Form Issue,"Everette, Brian",Hwy 80/River Rd
180000046944,Fri Jul 27 16:56:50 CDT 2018,Mental Health Follow Up,No Report,"Bender, Joyce",118 Ladybird Ln
180000046946,Fri Jul 27 17:03:51 CDT 2018,Disturbance - Verbal,No Report,"Cyrus, Lance",1001 Leah Ave
180000046948,Fri Jul 27 17:09:55 CDT 2018,Attempt to Locate,No Report,,201 NB
180000046950,Fri Jul 27 17:17:57 CDT 2018,Investigation,No Report,"Hartman, Ryan",1307 Uhland Rd
180000046951,Fri Jul 27 17:18:09 CDT 2018,Fraud,No Report,"Allen, Ashley",122 Riviera St
180000046952,Fri Jul 27 17:28:31 CDT 2018,Accident - Minor,Blue Form Issue,"Everette, Brian",S C M Allen Pkwy/W Access Rd
180000046953,Fri Jul 27 17:35:42 CDT 2018,Accident - Unknown,Ignore,,S C M Allen Pkwy/W Access Rd
180000046955,Fri Jul 27 17:44:11 CDT 2018,Welfare Concern,No Report,"Bennett, Caitlyn",105 N IH 35
180000046956,Fri Jul 27 17:46:40 CDT 2018,Criminal Mischief,No Report,"Mendoza, Celedonio",198 Alhambra Dr
180000046957,Fri Jul 27 17:53:40 CDT 2018,Welfare Concern,No Report,"Bennett, Caitlyn",1120 Advance St
180000046960,Fri Jul 27 18:23:16 CDT 2018,Foot Patrol,No Report,"Bennett, Caitlyn",1100blk Advance St
180000046963,Fri Jul 27 18:40:36 CDT 2018,Assist EMS,No Report,"Raven, Scott",170 Charles Austin Dr
180000046967,Fri Jul 27 19:09:31 CDT 2018,Assist Outside Agency,No Report,"Fischer, Vincent",913 N IH 35
180000046969,Fri Jul 27 19:23:05 CDT 2018,Welfare Concern,No Contact,"Everette, Brian",Springtown Way/W Access Rd
180000046970,Fri Jul 27 19:26:11 CDT 2018,Harassment,No Report,"Stephens, Paul",249 N LBJ Dr
180000046971,Fri Jul 27 19:30:31 CDT 2018,Property - Lost/Found/Imp,No Report,"Cormier, Claudia",2300 S IH 35
180000046972,Fri Jul 27 19:33:44 CDT 2018,Suspicious Vehicle,No Report,"Everette, Brian",1011 N IH 35
180000046974,Fri Jul 27 19:44:33 CDT 2018,Investigation,No Report,"Williams, Tiffany",201 S Mitchell Ave
180000046976,Fri Jul 27 19:49:49 CDT 2018,Public Assist,No Report,,Seguin St/Third St
180000046979,Fri Jul 27 19:58:39 CDT 2018,Theft,No Report,"Bennett, Caitlyn",1112 Faris St
180000046981,Fri Jul 27 20:11:42 CDT 2018,Property - Lost/Found/Imp,No Report,"Kennedy, Nathan",1015 Hwy 80
180000046982,Fri Jul 27 20:13:37 CDT 2018,Suspicious Package,Report,"Cyrus, Lance",930 Luciano Flores Blvd
180000046987,Fri Jul 27 20:28:38 CDT 2018,Assist Outside Agency,No Report,"Dehkordi, John",1640 Aquarena Springs Dr
180000046990,Fri Jul 27 20:34:39 CDT 2018,Missing Person,Report,"Bennett, Caitlyn",601 Moore St
180000046992,Fri Jul 27 20:43:23 CDT 2018,Disturbance - Phys/Fight,No Report,"Royal, GeCorrie",1800 Post Rd
180000046994,Fri Jul 27 20:55:41 CDT 2018,Public Assist,No Report,"Cormier, Claudia",2300 S IH 35
180000046998,Fri Jul 27 21:09:37 CDT 2018,Theft,Report,"Putnam, Justin",4015 S IH 35
180000047004,Fri Jul 27 21:34:07 CDT 2018,,Ignore,,
180000047019,Fri Jul 27 21:53:45 CDT 2018,Suspicious Person,No Report,"Everette, Brian",1005 Hwy 80
180000047020,Fri Jul 27 21:56:26 CDT 2018,Attempt to Locate,No Report,,EXIT 200 SB
180000047021,Fri Jul 27 21:57:13 CDT 2018,Burglary - Habitation,No Report,"Dehkordi, John",1101 E River Ridge Pkwy
180000047023,Fri Jul 27 22:00:01 CDT 2018,Fireworks,Cancelled,,Homestead Rd/Old Stage Coach
180000047024,Fri Jul 27 22:03:30 CDT 2018,,Ignore,,AXL04802 W SECTOR - AT&T MOBILITYOBILITY
180000047025,Fri Jul 27 22:05:06 CDT 2018,Public Assist,No Report,"Cyrus, Lance",1504 Parkview Ln
180000047027,Fri Jul 27 22:16:27 CDT 2018,Foot Patrol,No Report,"Everette, Brian",1150 E River Ridge Pkwy
180000047031,Fri Jul 27 22:30:09 CDT 2018,Disturbance - Verbal,No Report,"Royal, GeCorrie",815 N IH 35
180000047034,Fri Jul 27 22:42:29 CDT 2018,Marijuana,No Report,"Van Eeden, Cyril",1650 River Rd
180000047035,Fri Jul 27 22:44:17 CDT 2018,Accident - Major/Injury,Report,"Kennedy, Nathan",201 SB
180000047036,Fri Jul 27 22:46:38 CDT 2018,Public Assist,No Report,"Dehkordi, John",690 Centerpoint Rd
180000047037,Fri Jul 27 22:52:21 CDT 2018,Suspicious Vehicle,Unfounded,"Everette, Brian",310 N IH 35
180000047038,Fri Jul 27 22:54:15 CDT 2018,Gambling,No Report,"Kennedy, Nathan",2041 S IH 35
180000047039,Fri Jul 27 22:57:09 CDT 2018,Assist Outside Agency,No Report,"Martin, Joel",201 SB
180000047042,Fri Jul 27 23:10:56 CDT 2018,Wanted Person,No Report,"Williams, Tiffany",939 Field St
180000047045,Fri Jul 27 23:21:02 CDT 2018,Assist Outside Agency,No Report,"Putnam, Justin",Posey Rd/W Access Rd
180000047046,Fri Jul 27 23:25:25 CDT 2018,Close Patrol,No Report,"Putnam, Justin",1001 E McCarty Ln
180000047047,Fri Jul 27 23:31:16 CDT 2018,Disturbance - Noise,Citation Issued,"Cyrus, Lance",112 Salas Dr
180000047049,Fri Jul 27 23:49:12 CDT 2018,Wanted Person,Arrest,"Everette, Brian",939 Field St
180000047050,Fri Jul 27 23:51:56 CDT 2018,Assist Outside Agency,No Report,"Dehkordi, John",1200 Thorpe Ln
180000047051,Fri Jul 27 23:52:31 CDT 2018,Suspicious Circumstances,Cancelled,,Losoya Dr/Cazador Dr
180000047052,Fri Jul 27 23:53:26 CDT 2018,Welfare Concern,Cancelled,,805 Sturgeon Dr
180000047053,Sat Jul 28 00:01:27 CDT 2018,Suspicious Person,No Report,"Van Eeden, Cyril",315 Reynolds St
180000047054,Sat Jul 28 00:01:43 CDT 2018,Suspicious Vehicle,No Report,"Royal, GeCorrie",200blk Pincea Pl
180000047057,Sat Jul 28 00:36:53 CDT 2018,Suspicious Vehicle,No Report,"Dehkordi, John",705 Aquarena Springs Dr
180000047059,Sat Jul 28 00:42:18 CDT 2018,Unsecured/Open Building,No Report,"Lee, Don",600blk Broadway St
180000047060,Sat Jul 28 00:44:11 CDT 2018,Foot Patrol,No Report,"Kennedy, Nathan",E Hopkins St/N LBJ Dr
180000047062,Sat Jul 28 00:45:47 CDT 2018,Disturbance - Phys/Fight,No Report,"Kennedy, Nathan",338 S Guadalupe St
180000047063,Sat Jul 28 00:46:06 CDT 2018,Welfare Concern,Arrest,"Putnam, Justin",Kingwood St/W Access Rd
180000047069,Sat Jul 28 01:15:57 CDT 2018,Suspicious Vehicle,No Report,"Kennedy, Nathan",Telephone Aly/W Hopkins St
180000047070,Sat Jul 28 01:17:18 CDT 2018,Attempt to Locate,No Report,,1302 W Hopkins St
180000047072,Sat Jul 28 01:20:45 CDT 2018,Wanted Person,No Report,,1111 Avalon Ave
180000047073,Sat Jul 28 01:22:29 CDT 2018,Foot Patrol,No Report,"Tankersley, Chris",W San Antonio St/Guadalupe St
180000047074,Sat Jul 28 01:30:24 CDT 2018,Public Intoxication,No Report,"Kennedy, Nathan",W San Antonio St/Guadalupe St
180000047075,Sat Jul 28 01:35:35 CDT 2018,Close Patrol,No Report,"Lee, Don",1001 E McCarty Ln
180000047076,Sat Jul 28 01:35:51 CDT 2018,Foot Patrol,No Report,"Everette, Brian",120 E San Antonio St
180000047077,Sat Jul 28 01:40:58 CDT 2018,Disturbance - Verbal,No Report,"Stephens, Paul",400blk E Hopkins St
180000047078,Sat Jul 28 01:46:09 CDT 2018,Accident - Minor,No Report,"Kennedy, Nathan",N LBJ Dr/E Hopkins St
180000047081,Sat Jul 28 01:59:36 CDT 2018,Investigation,No Report,"Stephens, Paul",124 N LBJ Dr
180000047082,Sat Jul 28 02:04:59 CDT 2018,Pedestrian Stop,No Report,"Cormier, Claudia",100 N Guadalupe St
180000047083,Sat Jul 28 02:06:16 CDT 2018,Discharged Firearm,No Report,"Fischer, Vincent",100blk Elm Hill Ct
180000047084,Sat Jul 28 02:08:00 CDT 2018,Disturbance - Noise,Unfounded,"Mendoza, Celedonio",546 Lindsey St
180000047085,Sat Jul 28 02:08:15 CDT 2018,Disturbance - Verbal,Cancelled,"Bennett, Caitlyn",100blk N LBJ Dr
180000047086,Sat Jul 28 02:09:23 CDT 2018,Assault,No Report,"Bennett, Caitlyn",110 N LBJ Dr
180000047089,Sat Jul 28 02:17:30 CDT 2018,Public Intoxication,Multiple Arrest,"Kennedy, Nathan",124 N LBJ Dr
180000047090,Sat Jul 28 02:18:07 CDT 2018,Disturbance - Phys/Fight,No Report,"Van Eeden, Cyril",1951 Aquarena Springs Dr
180000047092,Sat Jul 28 02:22:36 CDT 2018,Investigation,No Report,"Cormier, Claudia",W San Antonio St/Guadalupe St
180000047094,Sat Jul 28 02:29:12 CDT 2018,Disturbance - Phys/Fight,Report,"Van Eeden, Cyril",506 W San Antonio St
180000047095,Sat Jul 28 02:30:28 CDT 2018,Accident - Hit and Run,Blue Form Issue,,W Hopkins St/Moore St
180000047096,Sat Jul 28 02:35:54 CDT 2018,Disturbance - Phys/Fight,Arrest,"Everette, Brian",200 W Hopkins St
180000047097,Sat Jul 28 02:46:11 CDT 2018,Assault,Report,"Cyrus, Lance",1301 Wonder World Dr
180000047100,Sat Jul 28 03:01:10 CDT 2018,Disturbance - Noise,Warning,"Dehkordi, John",417 N Comanche St
180000047102,Sat Jul 28 03:20:34 CDT 2018,Vehicle Theft,No Report,"Dehkordi, John",1610 N IH 35
180000047103,Sat Jul 28 03:50:21 CDT 2018,Attempt to Locate,No Report,,210 SB
180000047104,Sat Jul 28 03:54:03 CDT 2018,Disturbance - Verbal,No Report,"Kennedy, Nathan",2101 River Rd
180000047105,Sat Jul 28 04:03:38 CDT 2018,Disturbance - Phys/Fight,Arrest,"Kennedy, Nathan",1415 Craddock Ave
180000047106,Sat Jul 28 04:25:19 CDT 2018,Welfare Concern,Multiple Arrest,"Dehkordi, John",100 N IH 35
180000047107,Sat Jul 28 04:28:08 CDT 2018,Trespassing/Unwanted,Arrest,"Cyrus, Lance",1415 Craddock Ave
180000047108,Sat Jul 28 04:47:45 CDT 2018,Welfare Concern,Ref oth Agncy,,2300 S IH 35
180000047110,Sat Jul 28 05:16:20 CDT 2018,Fireworks,No Report,"Kennedy, Nathan",911 Allen St
180000047111,Sat Jul 28 05:16:55 CDT 2018,Discharged Firearm,No Report,"Kennedy, Nathan",N Johnson Ave/Belvin St
180000047112,Sat Jul 28 05:47:34 CDT 2018,Assault,No Report,"Germer, Christopher",1600 N IH 35
180000047113,Sat Jul 28 05:51:38 CDT 2018,Suspicious Circumstances,Unfounded,"Kennedy, Nathan",1201 Thorpe Ln
180000047114,Sat Jul 28 05:56:30 CDT 2018,Suspicious Circumstances,No Report,,1201 Thorpe Ln
180000047116,Sat Jul 28 07:11:46 CDT 2018,Disturbance - Verbal,Report,"Anderson, Dillan",816 W Hopkins St
180000047122,Sat Jul 28 08:06:25 CDT 2018,Suspicious Person,No Contact,"Gibson, Kathryn",104 N IH 35
180000047123,Sat Jul 28 08:26:03 CDT 2018,Burglary - Vehicle,Report,"Anderson, Dillan",1204 Cedar Ln
180000047127,Sat Jul 28 08:55:05 CDT 2018,Wanted Person,Arrest,"Germer, Christopher",903 N IH 35
180000047128,Sat Jul 28 08:55:39 CDT 2018,Disturbance - Verbal,Report,"Anderson, Dillan",819 Bracewood Cir
180000047131,Sat Jul 28 09:20:24 CDT 2018,Suicidal Person,Report,"Germer, Christopher",1805 N IH 35
180000047133,Sat Jul 28 09:47:00 CDT 2018,Supplement,No Report,"Gibson, Kathryn",1204 Cedar Ln
180000047135,Sat Jul 28 10:11:17 CDT 2018,Public Assist,No Report,"Gibson, Kathryn",125 Coers Dr
180000047138,Sat Jul 28 10:38:03 CDT 2018,Discharged Firearm,Arrest,"Gibson, Kathryn",1400blk River Rd
180000047140,Sat Jul 28 11:12:56 CDT 2018,Investigation,No Report,"Anderson, Dillan",641 E Hopkins St
180000047142,Sat Jul 28 11:24:36 CDT 2018,Public Assist,No Report,"Anderson, Dillan",2300 S IH 35
180000047146,Sat Jul 28 11:43:03 CDT 2018,Attempt to Locate,No Report,,205 NB
180000047151,Sat Jul 28 12:01:23 CDT 2018,Barking Dog,Unfounded,"Germer, Christopher",1701 Mill St
180000047153,Sat Jul 28 12:11:41 CDT 2018,Accident - Minor,Blue Form Issue,"Gibson, Kathryn",3939 S IH 35
180000047155,Sat Jul 28 12:17:04 CDT 2018,Endanger/Abandon,No Report,"Elrod, Candace",2300 S IH 35
180000047157,Sat Jul 28 12:26:10 CDT 2018,Civil Matter,Cancelled,,1210 S IH 35
180000047159,Sat Jul 28 12:33:25 CDT 2018,Suspicious Vehicle,No Report,"Raven, Scott",1100blk Field St
180000047160,Sat Jul 28 12:44:39 CDT 2018,Illegal Dumping,No Report,"Scott, Charles",1015 Hwy 80
180000047161,Sat Jul 28 12:58:15 CDT 2018,Property - Lost/Found/Imp,Report,"Scott, Charles",1400 Clarewood Dr
180000047164,Sat Jul 28 13:13:31 CDT 2018,Community Contact,No Report,"Raven, Scott",501 E Hopkins St
180000047167,Sat Jul 28 13:21:33 CDT 2018,Attempt to Locate,No Contact,,Hwy 21/Hwy 80
180000047168,Sat Jul 28 13:21:51 CDT 2018,Assist EMS,No Report,"Byer, Connor",170 Charles Austin Dr
180000047170,Sat Jul 28 13:25:42 CDT 2018,Missing Person - Recover,No Report,"Germer, Christopher",913 Hwy 80
180000047171,Sat Jul 28 13:31:05 CDT 2018,Recovered Stolen Vehicle,Cancelled,,1610 N IH 35
180000047172,Sat Jul 28 13:51:12 CDT 2018,Attempt to Locate,Ref oth Agncy,,202 SB
180000047177,Sat Jul 28 14:03:03 CDT 2018,Alcohol Violation,Verbal Warning,"Raven, Scott",555 Cheatham St
180000047178,Sat Jul 28 14:05:09 CDT 2018,Attempt to Locate,No Report,,202 NB
180000047179,Sat Jul 28 14:07:01 CDT 2018,Welfare Concern,No Report,"Anderson, Dillan",1441 Leah Ave
180000047180,Sat Jul 28 14:10:15 CDT 2018,Information,No Report,"Cyrus, Lance",2300 S IH 35
180000047181,Sat Jul 28 14:12:52 CDT 2018,Viol City Ordinance,Verbal Warning,"Colburn, Billy",E Hopkins St/RR Tracks (Riverside)
180000047182,Sat Jul 28 14:15:26 CDT 2018,Suspicious Vehicle,No Report,"Elrod, Candace",205 Juarez Ave
180000047185,Sat Jul 28 14:17:36 CDT 2018,Information,No Report,,S LBJ Dr/RR Tracks ( Cheatham St)
180000047187,Sat Jul 28 14:23:44 CDT 2018,Viol City Ordinance,Verbal Warning,"Colburn, Billy",E Hopkins St/San Marcos River
180000047188,Sat Jul 28 14:25:07 CDT 2018,Theft,Refer To COPR,"Germer, Christopher",1404 Clarewood Dr
180000047190,Sat Jul 28 14:35:20 CDT 2018,Marijuana,Unfounded,"Colburn, Billy",450 E Hopkins St
180000047192,Sat Jul 28 14:42:01 CDT 2018,Accident - Minor,No Report,,4015 S IH 35
180000047193,Sat Jul 28 14:46:25 CDT 2018,Civil Standby,No Report,"Gibson, Kathryn",1101 Leah Ave
180000047194,Sat Jul 28 14:48:43 CDT 2018,Accident - Minor,No Report,"Crook, Daniel",331 W Hopkins St
180000047196,Sat Jul 28 14:55:05 CDT 2018,Solicitors,No Report,"Gibson, Kathryn",1050 McKinley Place Dr
180000047197,Sat Jul 28 15:02:30 CDT 2018,Welfare Concern,No Contact,"Elrod, Candace",204 SB
180000047200,Sat Jul 28 15:10:45 CDT 2018,Burglary - Vehicle,No Report,"Colburn, Billy",S C M Allen Pkwy/RR Tracks
